no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
20,毒品,1120426,新北市汐止區,公寓(三至五層建築物),telegram,電腦網路,1,卡西酮,417.6
21,毒品,1120411,新北市板橋區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0.69
22,毒品,1120422,臺中市西屯區,高速公路,    ,    ,1,安非他命,1.06
23,毒品,1120412,宜蘭縣頭城鎮,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),6.15
24,毒品,1120420,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.36
25,毒品,1120421,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),20
26,毒品,1120410,臺北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
27,毒品,1120410,新北市三重區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,1.07
28,毒品,1120426,花蓮縣新城鄉,普通住宅(一、二層樓),    ,    ,1,卡西酮,80.5
29,毒品,1120420,臺中市神岡區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,5.48
29,毒品,1120420,臺中市神岡區,公路(省、縣、鄉、鎮道,    ,    ,2,甲基卡西酮,7.48
30,毒品,1120412,高雄市前鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.7
31,毒品,1120409,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.97
31,毒品,1120409,高雄市岡山區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,0
32,毒品,1120412,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.09
32,毒品,1120412,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.19
33,毒品,1120403,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.3
34,毒品,1120403,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.73
35,毒品,1120403,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
36,毒品,1120418,南投縣南投市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
37,毒品,1120409,新竹市香山區,普通住宅(一、二層樓),    ,    ,1,安非他命,2.4
37,毒品,1120409,新竹市香山區,普通住宅(一、二層樓),    ,    ,1,海洛因,5.45
38,毒品,1120410,宜蘭縣礁溪鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
39,毒品,1120430,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,K(愷)他命(含液態),53
40,毒品,1120406,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),61.22
41,毒品,1120419,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,4-甲基甲基卡西酮(喵喵),139.53
42,毒品,1120402,新竹縣關西鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
43,毒品,1120414,臺南市東山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.35
44,毒品,1120419,臺中市豐原區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.46
45,毒品,1120416,雲林縣斗六市,公園,    ,    ,1,海洛因,1.5
46,毒品,1120429,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.01
47,毒品,1120418,基隆市中正區,公寓(三至五層建築物),    ,    ,1,海洛因,0.83
47,毒品,1120418,基隆市中正區,公寓(三至五層建築物),    ,    ,1,安非他命,1.27
48,毒品,1120420,新北市三重區,大廈(六層以上建築物),    ,    ,1,安非他命,1
49,毒品,1120406,新北市三重區,公路(省、縣、鄉、鎮道,其他,電腦網路,2,安非他命,1.4
50,毒品,1120421,臺南市南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.85
51,毒品,1120410,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,K(愷)他命(含液態),8.7
51,毒品,1120410,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,甲基安非他命,18.1
52,毒品,1120421,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
53,毒品,1120407,嘉義市西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.1
54,毒品,1120422,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.23
54,毒品,1120422,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.39
55,毒品,1120421,屏東縣東港鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
56,毒品,1120406,臺北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.1
57,毒品,1120420,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.48
57,毒品,1120420,臺南市東區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,1
58,毒品,1120429,高雄市岡山區,大廈(六層以上建築物),    ,    ,1,安非他命,0.8
59,毒品,1120402,新竹市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.35
60,毒品,1120418,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,65.1
61,毒品,1120423,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.32
62,毒品,1120403,新北市八里區,汽車旅館,    ,    ,1,甲基安非他命,3.84
63,毒品,1120404,桃園市龜山區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
64,毒品,1120413,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.47
65,毒品,1120409,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.42
66,毒品,1120413,臺南市南化區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
67,毒品,1120409,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0
68,毒品,1120415,新竹縣橫山鄉,普通住宅(一、二層樓),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.5
68,毒品,1120415,新竹縣橫山鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.5
69,毒品,1120411,新北市萬里區,普通住宅(一、二層樓),    ,    ,1,海洛因,3.28
70,毒品,1120427,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,23.17
71,毒品,1120428,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),22.81
72,毒品,1120412,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.57
73,毒品,1120405,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.77
74,毒品,1120413,臺北市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0.02
75,毒品,1120403,臺北市中山區,旅社飯店客棧,    ,    ,1,安非他命,0.1
76,毒品,1120423,宜蘭縣蘇澳鎮,汽車旅館,臺鐵（含車道、車站等）,門口(出入口),1,安非他命,4.98
77,毒品,1120406,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.39
77,毒品,1120406,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.36
77,毒品,1120406,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.28
77,毒品,1120406,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.09
78,毒品,1120415,新北市中和區,公寓(三至五層建築物),    ,房間（起居室）,1,甲基安非他命,3
79,毒品,1120411,新北市中和區,普通住宅(一、二層樓),    ,    ,1,安非他命,2.94
80,毒品,1120419,新竹縣竹北市,臺鐵（含車道、車站等）,    ,    ,1,安非他命,0.23
80,毒品,1120419,新竹縣竹北市,臺鐵（含車道、車站等）,    ,    ,1,安非他命,0.24
81,毒品,1120411,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),30
82,毒品,1120430,臺北市士林區,公寓(三至五層建築物),    ,    ,2,大麻（大麻花及大麻葉）,0.01
83,毒品,1120414,新北市新店區,汽車旅館,    ,    ,1,安非他命,0.67
84,毒品,1120415,新竹縣竹東鎮,高速公路,    ,    ,1,安非他命,0.15
85,毒品,1120408,新北市土城區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.95
86,毒品,1120408,高雄市茄萣區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.25
87,毒品,1120424,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.4
87,毒品,1120424,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.42
88,毒品,1120405,高雄市前鎮區,公路(省、縣、鄉、鎮道,UThome聊天室,電腦網路,1,安非他命,0.64
89,毒品,1120404,臺中市中區,旅社飯店客棧,    ,    ,1,安非他命,4.31
90,毒品,1120411,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.23
91,毒品,1120411,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),39.9
92,毒品,1120418,彰化縣埤頭鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
93,毒品,1120411,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
94,毒品,1120408,臺北市北投區,普通住宅(一、二層樓),    ,    ,1,氯乙基卡西酮（Chloroethcathinone、CEC）,0
95,毒品,1120407,新竹市東區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,0
95,毒品,1120407,新竹市東區,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,2.6
96,毒品,1120425,臺南市新市區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,3.55
96,毒品,1120425,臺南市新市區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.86
97,毒品,1120405,嘉義縣朴子市,普通住宅(一、二層樓),    ,    ,1,安非他命,1.1
98,毒品,1120413,桃園市龜山區,河(中)海(堤)邊,    ,    ,1,海洛因,0
99,毒品,1120405,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.72
100,毒品,1120406,南投縣南投市,普通住宅(一、二層樓),    ,    ,1,安非他命,0.2
101,毒品,1120419,臺北市大同區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.06
102,毒品,1120407,彰化縣員林市,臺鐵（含車道、車站等）,    ,公廁,1,安非他命,0.65
103,毒品,1120425,臺南市安南區,公路(省、縣、鄉、鎮道,    ,停車場,1,卡西酮,8.8
103,毒品,1120425,臺南市安南區,公路(省、縣、鄉、鎮道,    ,停車場,1,卡西酮,226.7
104,毒品,1120417,臺中市霧峰區,高速公路,    ,    ,1,甲基安非他命,0
105,毒品,1120403,新竹縣關西鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
106,毒品,1120422,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,2,甲基安非他命,0.64
106,毒品,1120422,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,2,海洛因,0.29
106,毒品,1120422,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,2,四氫大麻酚,0.53
107,毒品,1120405,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.88
107,毒品,1120405,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.14
107,毒品,1120405,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.12
107,毒品,1120405,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.31
107,毒品,1120405,新竹市東區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.25
108,毒品,1120408,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,3.75
109,毒品,1120408,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.73
110,毒品,1120422,高雄市前金區,旅社飯店客棧,    ,    ,1,安非他命,1.74
111,毒品,1120421,新竹縣湖口鄉,公寓(三至五層建築物),    ,    ,1,安非他命,0.66
112,毒品,1120406,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,2,安非他命,13.29
113,毒品,1120404,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.02
114,毒品,1120426,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基卡西酮,2.08
114,毒品,1120426,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,1.54
115,毒品,1120419,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
116,毒品,1120513,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1
117,毒品,1120415,彰化縣福興鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
118,毒品,1120523,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.82
119,毒品,1120407,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
120,毒品,1120410,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
121,毒品,1120413,嘉義縣新港鄉,公路(省、縣、鄉、鎮道,    ,    ,1,嗎啡,0
122,毒品,1120427,桃園市平鎮區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.77
123,毒品,1120501,新北市樹林區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0.39
124,毒品,1120425,臺南市中西區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,5
125,毒品,1120505,臺北市士林區,公路(省、縣、鄉、鎮道,LINE,電腦網路,1,海洛因,22.57
125,毒品,1120505,臺北市士林區,公路(省、縣、鄉、鎮道,LINE,電腦網路,1,安非他命,250.47
126,毒品,1120513,嘉義市西區,公路(省、縣、鄉、鎮道,    ,汽車上,1,K(愷)他命(含液態),106.78
127,毒品,1120412,臺中市北區,出租公寓（套房）,    ,    ,1,安非他命,0.21
128,毒品,1120514,臺北市萬華區,三溫暖,    ,    ,1,安非他命,0.23
129,毒品,1120406,新北市永和區,公寓(三至五層建築物),    ,房間（起居室）,1,甲基安非他命,0
130,毒品,1120512,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),2.6
130,毒品,1120512,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,5.9
131,毒品,1120524,宜蘭縣五結鄉,公寓(三至五層建築物),    ,    ,1,海洛因,0.6
131,毒品,1120524,宜蘭縣五結鄉,公寓(三至五層建築物),    ,    ,1,安非他命,0.4
132,毒品,1120504,新北市三重區,公寓(三至五層建築物),    ,    ,1,4-甲基甲基卡西酮(喵喵),7609.5
133,毒品,1120520,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.7
133,毒品,1120520,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.4
134,毒品,1120503,臺中市東勢區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.61
135,毒品,1120507,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,安非他命,1.32
136,毒品,1120403,桃園市蘆竹區,大廈(六層以上建築物),    ,    ,1,安非他命,0
137,毒品,1120513,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.01
138,毒品,1120412,新北市新莊區,公寓(三至五層建築物),    ,    ,1,安非他命,0
139,毒品,1120510,高雄市左營區,大廈(六層以上建築物),    ,    ,1,安非他命,1.17
140,毒品,1120530,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,22.54
141,毒品,1120530,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,40.51
142,毒品,1120530,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.28
143,毒品,1120516,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
143,毒品,1120516,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.01
144,毒品,1120516,宜蘭縣羅東鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.35
145,毒品,1120519,宜蘭縣羅東鎮,鐵皮屋,    ,    ,1,甲基安非他命,0.64
146,毒品,1120415,臺北市文山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
147,毒品,1120420,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
148,毒品,1120524,臺南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.32
149,毒品,1120518,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,12.9
150,毒品,1120522,屏東縣內埔鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,82.33
150,毒品,1120522,屏東縣內埔鄉,普通住宅(一、二層樓),    ,    ,1,硝甲西泮(硝甲氮平),16.14
150,毒品,1120522,屏東縣內埔鄉,普通住宅(一、二層樓),    ,    ,1,卡西酮,28.71
151,毒品,1120510,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.5
152,毒品,1120521,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),2.67
152,毒品,1120521,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.62
153,毒品,1120403,新北市新莊區,公寓(三至五層建築物),    ,    ,1,安非他命,0
154,毒品,1120415,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
155,毒品,1120506,高雄市前金區,普通住宅(一、二層樓),Instagram(IG),電腦網路,1,大麻（大麻花及大麻葉）,2.53
156,毒品,1120425,彰化縣二水鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
156,毒品,1120425,彰化縣二水鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
157,毒品,1120528,彰化縣社頭鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
158,毒品,1120403,臺北市信義區,大廈(六層以上建築物),    ,    ,1,原可待因,0
159,毒品,1120517,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
160,毒品,1120417,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
161,毒品,1120407,臺南市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
162,毒品,1120413,臺南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
163,毒品,1120414,宜蘭縣頭城鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
164,毒品,1120415,宜蘭縣頭城鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
165,毒品,1120502,新北市五股區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.8
166,毒品,1120502,新北市新店區,大型購物場(倉儲),    ,    ,1,海洛因,0.5
166,毒品,1120502,新北市新店區,大型購物場(倉儲),    ,    ,1,安非他命,1.6
167,毒品,1120528,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.6
168,毒品,1120517,花蓮縣玉里鎮,空地(公、私用地),    ,    ,1,安非他命,0.96
169,毒品,1120509,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.68
170,毒品,1120509,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.56
171,毒品,1120426,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.78
172,毒品,1120514,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.21
173,毒品,1120505,臺北市士林區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.67
174,毒品,1120515,桃園市大園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3
175,毒品,1120406,桃園市大園區,普通住宅(一、二層樓),    ,    ,1,海洛因,5.67
175,毒品,1120406,桃園市大園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.32
176,毒品,1120510,臺北市大同區,普通住宅(一、二層樓),    ,    ,1,甲基－安非他命(Methylamphetamine),34.49
177,毒品,1120512,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,3.19
177,毒品,1120512,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.94
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,K(愷)他命(含液態),11.36
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,大麻（大麻花及大麻葉）,2.16
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,安非他命,11.01
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",27.91
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,安非他命,151.25
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,大麻（大麻花及大麻葉）,0.86
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,K(愷)他命(含液態),326
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,海洛因,26.81
178,毒品,1120523,新竹市北區,汽車旅館,    ,    ,2,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",10.34
179,毒品,1120425,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
180,毒品,1120518,宜蘭縣壯圍鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.67
180,毒品,1120518,宜蘭縣壯圍鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.69
181,毒品,1120403,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
182,毒品,1120410,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
183,毒品,1120502,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.1
183,毒品,1120502,南投縣埔里鎮,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.1
184,毒品,1120415,新北市土城區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
184,毒品,1120415,新北市土城區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
184,毒品,1120415,新北市土城區,公寓(三至五層建築物),    ,    ,1,安非他命,0
185,毒品,1120503,高雄市大寮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.4
186,毒品,1120421,臺南市玉井區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
187,毒品,1120510,新北市樹林區,普通住宅(一、二層樓),    ,    ,1,4-甲基甲基卡西酮(喵喵),4400
188,毒品,1120425,新竹縣五峰鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
189,毒品,1120419,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
190,毒品,1120515,臺北市北投區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.1
191,毒品,1120403,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
191,毒品,1120403,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
192,毒品,1120503,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.97
193,毒品,1120401,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),7.07
194,毒品,1120505,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,7.05
195,毒品,1120413,臺中市大雅區,普通住宅(一、二層樓),    ,    ,1,海洛因,0.26
196,毒品,1120417,新北市永和區,公寓(三至五層建築物),    ,客廳,1,甲基安非他命,0
197,毒品,1120415,彰化縣秀水鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
197,毒品,1120415,彰化縣秀水鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
198,毒品,1120531,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.3
199,毒品,1120425,新竹縣竹北市,便利商店,WeChat微信,電腦網路,3,K(愷)他命(含液態),0.1
199,毒品,1120425,新竹縣竹北市,便利商店,WeChat微信,電腦網路,3,K(愷)他命(含液態),68
200,毒品,1120413,新北市萬里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
201,毒品,1120421,臺北市大安區,公寓(三至五層建築物),    ,    ,1,安非他命,0
202,毒品,1120516,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
203,毒品,1120516,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
204,毒品,1120514,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),20.57
205,毒品,1120520,高雄市前鎮區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.55
