no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
134,毒品,1120926,屏東縣內埔鄉,公路(省、縣、鄉、鎮道,    ,街道馬路,1,4-甲基甲基卡西酮(喵喵),23.41
135,毒品,1120925,屏東縣內埔鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,海洛因,0
135,毒品,1120925,屏東縣內埔鄉,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
136,毒品,1120920,新北市中和區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,7.96
137,毒品,1120913,臺北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
138,毒品,1120912,基隆市信義區,大廈(六層以上建築物),    ,房間（起居室）,1,安非他命,0
139,毒品,1120912,基隆市信義區,大廈(六層以上建築物),    ,房間（起居室）,1,海洛因,1.28
139,毒品,1120912,基隆市信義區,大廈(六層以上建築物),    ,房間（起居室）,1,安非他命,159.19
140,毒品,1120913,基隆市中正區,公寓(三至五層建築物),    ,房間（起居室）,1,安非他命,0
141,毒品,1120826,高雄市鳥松區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
142,毒品,1120705,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
142,毒品,1120705,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
143,毒品,1120825,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),46.69
144,毒品,1120906,臺北市中山區,出租公寓（套房）,    ,    ,1,大麻（大麻花及大麻葉）,1.83
145,毒品,1120826,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
145,毒品,1120826,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
146,毒品,1120715,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,海洛因,0
147,毒品,1120725,桃園市桃園區,出租公寓（套房）,    ,    ,1,安非他命,0
148,毒品,1120706,高雄市仁武區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.58
149,毒品,1120706,高雄市鳥松區,加油站,    ,    ,1,安非他命,0
150,毒品,1120703,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
151,毒品,1120805,桃園市新屋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.46
152,毒品,1120804,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,安非他命,4.4
153,毒品,1120711,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
154,毒品,1120727,宜蘭縣三星鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
155,毒品,1120824,宜蘭縣三星鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
156,毒品,1120817,宜蘭縣三星鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
157,毒品,1120709,臺中市北區,市場(含夜市),    ,    ,1,安非他命,0
158,毒品,1120903,新北市土城區,空地(公、私用地),    ,    ,1,安非他命,0.18
159,毒品,1120706,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
159,毒品,1120706,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
160,毒品,1120802,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
160,毒品,1120802,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
161,毒品,1120715,臺南市永康區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
162,毒品,1120801,臺南市柳營區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
162,毒品,1120801,臺南市柳營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
163,毒品,1120716,臺南市東區,大廈(六層以上建築物),    ,    ,1,安非他命,0
164,毒品,1120808,桃園市中壢區,旅社飯店客棧,    ,    ,1,安非他命,0
165,毒品,1120830,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,6.78
165,毒品,1120830,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.6
166,毒品,1120921,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.81
166,毒品,1120921,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,1.49
167,毒品,1120925,臺北市松山區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,2.39
167,毒品,1120925,臺北市松山區,公寓(三至五層建築物),    ,    ,1,安非他命,9.38
168,毒品,1120829,南投縣南投市,普通住宅(一、二層樓),    ,    ,1,西布曲明(Sibutramine),0
169,毒品,1120824,雲林縣虎尾鎮,汽車旅館,    ,    ,1,海洛因,7.56
169,毒品,1120824,雲林縣虎尾鎮,汽車旅館,    ,    ,1,安非他命,14.01
170,毒品,1120822,新北市新店區,公寓(三至五層建築物),    ,    ,2,安非他命,0
171,毒品,1120731,雲林縣褒忠鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
172,毒品,1120906,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.3
173,毒品,1120919,新北市板橋區,大廈(六層以上建築物),    ,    ,1,安非他命,0.6
174,毒品,1120707,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.1
175,毒品,1120718,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,22.3
176,毒品,1120706,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),37.73
176,毒品,1120706,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),14.6
176,毒品,1120706,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),143.89
177,毒品,1120830,屏東縣竹田鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
177,毒品,1120830,屏東縣竹田鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.42
178,毒品,1120818,臺北市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
179,毒品,1120709,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.24
180,毒品,1120820,花蓮縣吉安鄉,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0.96
181,毒品,1120830,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,5.38
182,毒品,1120811,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.61
183,毒品,1120922,新北市新店區,大廈(六層以上建築物),    ,    ,1,安非他命,0
184,毒品,1120901,臺北市松山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,大麻（大麻花及大麻葉）,1
185,毒品,1120712,屏東縣枋寮鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
186,毒品,1120913,嘉義縣太保市,普通住宅(一、二層樓),    ,    ,1,海洛因,1.2
186,毒品,1120913,嘉義縣太保市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,2.2
187,毒品,1120904,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0
187,毒品,1120904,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),116.32
188,毒品,1120903,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.68
189,毒品,1120710,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
190,毒品,1120703,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
191,毒品,1120729,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
192,毒品,1120730,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
193,毒品,1120719,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
194,毒品,1120731,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
195,毒品,1120724,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.01
196,毒品,1120923,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.86
197,毒品,1120805,新北市三重區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.01
198,毒品,1120803,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
199,毒品,1120729,新北市三重區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.01
200,毒品,1120730,新北市三重區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
200,毒品,1120730,新北市三重區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
201,毒品,1120926,新北市板橋區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,5.5
202,毒品,1120902,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
203,毒品,1120726,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
204,毒品,1120809,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
205,毒品,1120830,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,    ,2,卡西酮,0
206,毒品,1120817,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),20.9
207,毒品,1120720,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
208,毒品,1120801,彰化縣鹿港鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
208,毒品,1120801,彰化縣鹿港鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
209,毒品,1120920,苗栗縣竹南鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,1.99
