no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
45,毒品,1120106,屏東縣林邊鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
46,毒品,1120216,屏東縣新園鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.56
47,毒品,1120201,新北市三重區,公路(省、縣、鄉、鎮道,WeChat微信,電腦網路,1,安非他命,0.1
48,毒品,1120108,苗栗縣卓蘭鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
48,毒品,1120108,苗栗縣卓蘭鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
49,毒品,1120210,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.28
50,毒品,1120204,嘉義市西區,大廈(六層以上建築物),    ,客廳,1,安非他命,0
51,毒品,1120221,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.07
52,毒品,1120223,臺北市大安區,公寓(三至五層建築物),    ,    ,1,安非他命,0.01
53,毒品,1120221,臺北市大安區,公寓(三至五層建築物),telegram,電腦網路,1,大麻（大麻花及大麻葉）,10.15
54,毒品,1120114,臺南市官田區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
55,毒品,1120208,臺中市沙鹿區,出租公寓（套房）,    ,    ,1,K(愷)他命(含液態),0
56,毒品,1120204,新竹縣湖口鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,19.7
57,毒品,1120124,新竹縣湖口鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
58,毒品,1120128,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.42
58,毒品,1120128,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
59,毒品,1120217,桃園市中壢區,公寓(三至五層建築物),    ,    ,1,海洛因,3.49
59,毒品,1120217,桃園市中壢區,公寓(三至五層建築物),    ,    ,1,安非他命,3.28
60,毒品,1120109,臺東縣臺東市,旅社飯店客棧,    ,    ,1,安非他命,0
61,毒品,1120215,臺中市北屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),50
62,毒品,1120113,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
63,毒品,1120201,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
64,毒品,1120226,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.32
65,毒品,1120211,高雄市三民區,三溫暖,    ,    ,1,安非他命,0.29
66,毒品,1120210,臺北市松山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.34
67,毒品,1120220,臺北市大同區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),826
68,毒品,1120211,南投縣名間鄉,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,1.14
69,毒品,1120112,彰化縣二林鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
70,毒品,1120204,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.21
71,毒品,1120205,新竹縣新埔鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,1.44
72,毒品,1120108,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
72,毒品,1120108,臺南市安南區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
73,毒品,1120227,屏東縣屏東市,普通住宅(一、二層樓),    ,    ,1,海洛因,0.9
74,毒品,1120131,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,5,安非他命,2.75
74,毒品,1120131,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,5,K(愷)他命(含液態),0.69
75,毒品,1120212,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,215
75,毒品,1120212,臺中市太平區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),10.89
76,毒品,1120215,臺北市內湖區,公寓(三至五層建築物),    ,    ,1,安非他命,4.42
77,毒品,1120211,臺中市大甲區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.9
77,毒品,1120211,臺中市大甲區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.57
78,毒品,1120120,臺南市東區,大廈(六層以上建築物),    ,    ,1,安非他命,0
79,毒品,1120226,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.38
80,毒品,1120201,臺中市西屯區,出租公寓（套房）,    ,    ,1,卡西酮,11
81,毒品,1120224,臺南市新營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.5
82,毒品,1120205,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
83,毒品,1120211,新北市汐止區,公路(省、縣、鄉、鎮道,    ,汽車上,1,海洛因,5.9
83,毒品,1120211,新北市汐止區,公路(省、縣、鄉、鎮道,    ,汽車上,1,大麻（大麻花及大麻葉）,1.2
83,毒品,1120211,新北市汐止區,公路(省、縣、鄉、鎮道,    ,汽車上,1,安非他命,13.36
83,毒品,1120211,新北市汐止區,公路(省、縣、鄉、鎮道,    ,汽車上,1,卡西酮,5.09
83,毒品,1120211,新北市汐止區,公路(省、縣、鄉、鎮道,    ,汽車上,1,硝甲西泮(硝甲氮平),225.14
83,毒品,1120211,新北市汐止區,公路(省、縣、鄉、鎮道,    ,汽車上,1,2-氟-去氯愷他命,25.25
84,毒品,1120209,臺中市北區,出租公寓（套房）,    ,    ,2,安非他命,0.7
85,毒品,1120226,基隆市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.73
86,毒品,1120206,宜蘭縣三星鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
87,毒品,1120104,南投縣草屯鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
88,毒品,1120128,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
89,毒品,1120205,臺南市南區,公寓(三至五層建築物),    ,    ,1,安非他命,0
90,毒品,1120109,臺南市東區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
91,毒品,1120223,屏東縣長治鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,2.94
92,毒品,1120201,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
93,毒品,1120210,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.28
94,毒品,1120216,臺中市西屯區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,77.1
95,毒品,1120216,臺中市西屯區,公寓(三至五層建築物),    ,    ,1,安非他命,5
96,毒品,1120209,臺南市東區,普通住宅(一、二層樓),    ,    ,1,K(愷)他命(含液態),18.47
97,毒品,1120217,臺中市西屯區,旅社飯店客棧,    ,    ,2,安非他命,3
98,毒品,1120217,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
99,毒品,1120202,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,海洛因,1.07
99,毒品,1120202,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,安非他命,0.68
100,毒品,1120220,新北市板橋區,便利商店,    ,    ,2,4-甲基甲基卡西酮(喵喵),57.46
101,毒品,1120219,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,7.99
102,毒品,1120222,桃園市龜山區,出租公寓（套房）,    ,    ,1,安非他命,4.61
103,毒品,1120221,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,安非他命,0.64
104,毒品,1120116,新北市汐止區,公寓(三至五層建築物),    ,客廳,1,甲基安非他命,0
105,毒品,1120213,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.3
106,毒品,1120207,臺南市安平區,郵政機構(郵局除外),    ,    ,1,大麻（大麻花及大麻葉）,38
107,毒品,1120111,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
108,毒品,1120115,桃園市觀音區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.81
109,毒品,1120220,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),32.48
110,毒品,1120218,新北市新店區,公寓(三至五層建築物),    ,    ,1,海洛因,0.39
110,毒品,1120218,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0.32
111,毒品,1120207,桃園市大溪區,透天厝,    ,    ,1,甲基安非他命,1.1
112,毒品,1120220,新北市樹林區,公路(省、縣、鄉、鎮道,其他,電腦網路,1,安非他命,2.72
113,毒品,1120216,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,1.74
113,毒品,1120216,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.43
114,毒品,1120206,高雄市小港區,機場,    ,    ,1,海洛因,7.76
114,毒品,1120206,高雄市小港區,機場,    ,    ,1,安非他命,27.67
115,毒品,1120208,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),10.57
116,毒品,1120217,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,14.4
117,毒品,1120225,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),7.94
118,毒品,1120220,宜蘭縣頭城鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,26.52
119,毒品,1120221,宜蘭縣礁溪鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
120,毒品,1120216,彰化縣伸港鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.44
121,毒品,1120208,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,32.9
121,毒品,1120208,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0.01
122,毒品,1120117,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0.01
123,毒品,1120111,宜蘭縣羅東鎮,公路(省、縣、鄉、鎮道,    ,    ,2,嗎啡,0
123,毒品,1120111,宜蘭縣羅東鎮,公路(省、縣、鄉、鎮道,    ,    ,2,甲基安非他命,6.11
124,毒品,1120213,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,26.22
125,毒品,1120117,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,2,4-甲基甲基卡西酮(喵喵),6.3
126,毒品,1120205,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
127,毒品,1120221,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,2,大麻（大麻花及大麻葉）,3.64
127,毒品,1120221,基隆市仁愛區,普通住宅(一、二層樓),    ,    ,2,安非他命,0.21
128,毒品,1120121,臺南市北區,電子遊戲場,    ,    ,1,大麻（大麻花及大麻葉）,0.64
128,毒品,1120121,臺南市北區,電子遊戲場,    ,    ,1,安非他命,1.1
129,毒品,1120101,嘉義縣布袋鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
130,毒品,1120128,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.4
131,毒品,1120220,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.6
132,毒品,1120102,彰化縣溪湖鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0
132,毒品,1120102,彰化縣溪湖鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
133,毒品,1120222,桃園市大溪區,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,12.03
133,毒品,1120222,桃園市大溪區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,14.36
134,毒品,1120109,基隆市七堵區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
135,毒品,1120113,基隆市中正區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
136,毒品,1120228,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,4.35
137,毒品,1120110,苗栗縣大湖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
138,毒品,1120215,臺東縣臺東市,旅社飯店客棧,    ,    ,1,安非他命,0.46
139,毒品,1120115,臺東縣卑南鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
140,毒品,1120222,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,0.8
140,毒品,1120222,桃園市桃園區,公寓(三至五層建築物),    ,    ,1,4-甲基甲基卡西酮(喵喵),7
141,毒品,1120211,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
142,毒品,1120211,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),25.1
143,毒品,1120210,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,甲氧基甲基安非他命（MMA）,28.6
144,毒品,1120210,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.3
145,毒品,1120101,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
146,毒品,1120218,雲林縣古坑鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.25
146,毒品,1120218,雲林縣古坑鄉,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),1.12
147,毒品,1120202,臺中市中區,獨立專門停車塔(場),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.2
148,毒品,1120203,彰化縣埔心鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1.08
149,毒品,1120222,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,100
149,毒品,1120222,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),24.16
150,毒品,1120103,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
151,毒品,1120109,嘉義縣竹崎鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
152,毒品,1120222,嘉義市東區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.32
153,毒品,1120227,新北市三重區,公寓(三至五層建築物),    ,    ,1,安非他命,0
154,毒品,1120218,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.61
155,毒品,1120215,新北市三重區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,甲基安非他命,0.2
156,毒品,1120118,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
157,毒品,1120228,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),8
158,毒品,1120201,雲林縣麥寮鄉,空地(公、私用地),    ,    ,1,安非他命,0.35
159,毒品,1120105,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
160,毒品,1120106,桃園市八德區,工廠(不含爆竹車輛修配、含工業,    ,    ,9,安非他命,228
160,毒品,1120106,桃園市八德區,工廠(不含爆竹車輛修配、含工業,    ,    ,9,K(愷)他命(含液態),1259
161,毒品,1120212,臺中市西屯區,便利商店,    ,    ,1,卡西酮,39.4
162,毒品,1120225,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0.9
163,毒品,1120129,臺北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.42
163,毒品,1120129,臺北市文山區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.19
164,毒品,1120215,臺中市南屯區,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,10.75
165,毒品,1120209,基隆市仁愛區,公寓(三至五層建築物),    ,    ,1,安非他命,0
166,毒品,1120102,桃園市大園區,機場,    ,    ,1,西布曲明(Sibutramine),2714
167,毒品,1120127,高雄市小港區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.64
168,毒品,1120109,苗栗縣卓蘭鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,4.34
168,毒品,1120109,苗栗縣卓蘭鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,5.56
169,毒品,1120127,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.27
170,毒品,1120104,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.24
171,毒品,1120117,臺南市官田區,普通住宅(一、二層樓),    ,    ,1,安非他命,18.41
172,毒品,1120118,新北市新莊區,大廈(六層以上建築物),    ,    ,1,安非他命,10.76
173,毒品,1120110,新北市三峽區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,1
174,毒品,1120115,新北市三峽區,公寓(三至五層建築物),    ,    ,1,安非他命,1.57
175,毒品,1120116,新北市三重區,旅社飯店客棧,    ,    ,1,海洛因,1.42
175,毒品,1120116,新北市三重區,旅社飯店客棧,    ,    ,1,甲基安非他命,1.15
176,毒品,1120103,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.29
177,毒品,1120117,基隆市仁愛區,旅社飯店客棧,    ,    ,1,海洛因,0.91
178,毒品,1120105,臺南市安平區,大廈(六層以上建築物),    ,    ,3,K(愷)他命(含液態),1.95
178,毒品,1120105,臺南市安平區,大廈(六層以上建築物),    ,    ,3,4-甲基甲基卡西酮(喵喵),7718.8
179,毒品,1120116,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,卡西酮,9
179,毒品,1120116,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),5
180,毒品,1120101,高雄市三民區,汽車旅館,    ,    ,1,安非他命,0.26
181,毒品,1120113,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.8
181,毒品,1120113,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,2
182,毒品,1120105,臺南市南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.55
183,毒品,1120109,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,613.23
184,毒品,1120119,新北市土城區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.29
185,毒品,1120110,宜蘭縣羅東鎮,倉庫,    ,    ,1,甲基安非他命,7.4
186,毒品,1120116,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,12.95
187,毒品,1120106,臺南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0
187,毒品,1120106,臺南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,32.72
188,毒品,1120115,宜蘭縣羅東鎮,酒吧(廊)、PUB,    ,    ,1,甲基安非他命,0.17
189,毒品,1120131,臺北市文山區,公寓(三至五層建築物),    ,    ,2,安非他命,0
190,毒品,1120105,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
191,毒品,1120113,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.16
192,毒品,1120102,雲林縣口湖鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.48
193,毒品,1120116,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,4,卡西酮,18.69
193,毒品,1120116,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,4,卡西酮,9.88
193,毒品,1120116,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,4,卡西酮,1088
193,毒品,1120116,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,4,K(愷)他命(含液態),5.22
194,毒品,1120117,桃園市大園區,機場,    ,    ,1,大麻（大麻花及大麻葉）,0
195,毒品,1120111,臺中市北屯區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),9.34
196,毒品,1120114,臺北市萬華區,公寓(三至五層建築物),    ,    ,1,安非他命,12.99
197,毒品,1120115,臺北市萬華區,公寓(三至五層建築物),    ,    ,1,安非他命,0
198,毒品,1120115,臺北市萬華區,公寓(三至五層建築物),    ,    ,1,安非他命,0
199,毒品,1120120,高雄市前鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,3.15
199,毒品,1120120,高雄市前鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0.24
200,毒品,1120104,南投縣草屯鎮,出租公寓（套房）,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0.76
201,毒品,1120109,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.31
202,毒品,1120109,新竹市香山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.78
203,毒品,1120130,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,19
204,毒品,1120115,桃園市龜山區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.29
205,毒品,1120127,臺北市中正區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,0.1
205,毒品,1120127,臺北市中正區,公寓(三至五層建築物),    ,    ,1,安非他命,1.38
206,毒品,1120107,臺中市西屯區,旅社飯店客棧,    ,    ,1,安非他命,3.74
207,毒品,1120119,新北市萬里區,公寓(三至五層建築物),    ,    ,1,海洛因,0.64
