no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
17,毒品,1110823,桃園市楊梅區,大廈(六層以上建築物),    ,    ,1,四氫大麻酚,2360.56
18,毒品,1110823,桃園市楊梅區,大廈(六層以上建築物),    ,    ,2,四氫大麻酚,1923.63
18,毒品,1110823,桃園市楊梅區,大廈(六層以上建築物),    ,    ,2,安非他命,2.1
18,毒品,1110823,桃園市楊梅區,大廈(六層以上建築物),    ,    ,2,海洛因,1.59
19,毒品,1110706,桃園市楊梅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
20,毒品,1110803,桃園市新屋區,汽車旅館,    ,    ,1,安非他命,0.2
21,毒品,1110811,新竹縣新豐鄉,透天厝,    ,門口(出入口),1,海洛因,0
22,毒品,1110920,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.96
23,毒品,1110708,新北市永和區,公寓(三至五層建築物),    ,房間（起居室）,1,甲基安非他命,0.3
24,毒品,1110920,桃園市龜山區,大廈(六層以上建築物),    ,    ,1,海洛因,0.27
25,毒品,1110921,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基卡西酮,9.64
26,毒品,1110827,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,3.1
27,毒品,1110803,臺東縣臺東市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
28,毒品,1110721,臺南市佳里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
29,毒品,1110907,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.59
30,毒品,1110719,臺南市東山區,透天厝,    ,    ,1,安非他命,0
31,毒品,1110821,臺南市北區,舞廳,    ,    ,1,安非他命,0
32,毒品,1110820,臺南市北區,汽車旅館,    ,    ,1,安非他命,0
33,毒品,1110923,屏東縣九如鄉,高速公路,    ,    ,1,安非他命,3.9
33,毒品,1110923,屏東縣九如鄉,高速公路,    ,    ,1,安非他命,0.5
34,毒品,1110808,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
35,毒品,1110912,彰化縣竹塘鄉,普通住宅(一、二層樓),    ,    ,1,甲基卡西酮,500
36,毒品,1110913,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,海洛因,0
36,毒品,1110913,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,安非他命,0
37,毒品,1110710,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.42
38,毒品,1110907,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
39,毒品,1110712,花蓮縣花蓮市,普通住宅(一、二層樓),    ,    ,5,安非他命,0
40,毒品,1110805,臺中市清水區,透天厝,    ,    ,1,安非他命,0
41,毒品,1110901,臺中市梧棲區,透天厝,    ,    ,2,安非他命,1.8
41,毒品,1110901,臺中市梧棲區,透天厝,    ,    ,2,安非他命,0.7
42,毒品,1110824,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
43,毒品,1110712,桃園市桃園區,大廈(六層以上建築物),    ,    ,1,安非他命,4.28
44,毒品,1110824,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.56
45,毒品,1110909,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.51
46,毒品,1110818,宜蘭縣宜蘭市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
47,毒品,1110715,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
48,毒品,1110805,南投縣鹿谷鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
49,毒品,1110828,新北市泰山區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
49,毒品,1110828,新北市泰山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
50,毒品,1110831,新北市泰山區,公寓(三至五層建築物),    ,    ,1,海洛因,0
51,毒品,1110814,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
51,毒品,1110814,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,海洛因,0
52,毒品,1110831,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
53,毒品,1110705,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
53,毒品,1110705,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
54,毒品,1110926,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.28
55,毒品,1110925,新北市板橋區,大廈(六層以上建築物),    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",1.81
56,毒品,1110809,新竹市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
57,毒品,1110820,嘉義市東區,普通住宅(一、二層樓),    ,    ,2,安非他命,7.76
58,毒品,1110906,嘉義市東區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),90
58,毒品,1110906,嘉義市東區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),10
59,毒品,1110912,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
60,毒品,1110720,臺南市安南區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
61,毒品,1110821,臺中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
61,毒品,1110821,臺中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
62,毒品,1110723,高雄市燕巢區,透天厝,    ,    ,1,海洛因,0
63,毒品,1110713,屏東縣萬巒鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
64,毒品,1110729,苗栗縣公館鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
65,毒品,1110730,苗栗縣公館鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
66,毒品,1110908,臺北市中山區,公路(省、縣、鄉、鎮道,線上遊戲,電腦網路,1,安非他命,0.35
67,毒品,1110731,花蓮縣吉安鄉,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
68,毒品,1110723,臺中市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
69,毒品,1110722,屏東縣里港鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
70,毒品,1110921,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
71,毒品,1110916,臺北市內湖區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.22
72,毒品,1110719,新北市中和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,0
73,毒品,1110915,臺中市西屯區,大廈(六層以上建築物),    ,    ,1,安非他命,0.64
74,毒品,1110809,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
75,毒品,1110713,屏東縣屏東市,醫療院所(門診中心),    ,    ,1,嗎啡,0
76,毒品,1110722,屏東縣長治鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
77,毒品,1110705,屏東縣萬丹鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
78,毒品,1110906,桃園市龜山區,公寓(三至五層建築物),    ,    ,1,海洛因,0
79,毒品,1110808,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
80,毒品,1110906,桃園市龜山區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,11.42
81,毒品,1110719,桃園市楊梅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
82,毒品,1110717,桃園市楊梅區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
83,毒品,1110705,桃園市楊梅區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
84,毒品,1110707,花蓮縣花蓮市,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
85,毒品,1110711,臺北市南港區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
85,毒品,1110711,臺北市南港區,公寓(三至五層建築物),    ,    ,1,安非他命,0
86,毒品,1110901,基隆市中山區,公寓(三至五層建築物),    ,    ,1,海洛因,0.29
86,毒品,1110901,基隆市中山區,公寓(三至五層建築物),    ,    ,1,安非他命,0.3
87,毒品,1110719,新竹縣寶山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
87,毒品,1110719,新竹縣寶山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
88,毒品,1110803,新北市中和區,公寓(三至五層建築物),    ,    ,1,安非他命,0
89,毒品,1110714,苗栗縣頭屋鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
90,毒品,1110907,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.92
91,毒品,1110713,彰化縣社頭鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
92,毒品,1110826,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
93,毒品,1110901,臺中市大甲區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
94,毒品,1110830,臺中市外埔區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
94,毒品,1110830,臺中市外埔區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
95,毒品,1110711,屏東縣高樹鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
96,毒品,1110827,臺中市北區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
97,毒品,1110721,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
98,毒品,1110801,新竹市東區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
99,毒品,1110722,雲林縣斗南鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
100,毒品,1110817,高雄市旗山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
101,毒品,1110807,高雄市大社區,透天厝,    ,    ,1,嗎啡,0
101,毒品,1110807,高雄市大社區,透天厝,    ,    ,1,安非他命,0
102,毒品,1110925,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.56
103,毒品,1110829,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,海洛因,0.41
103,毒品,1110829,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.2
104,毒品,1110730,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
105,毒品,1110906,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",30
105,毒品,1110906,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),13.45
106,毒品,1110704,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
107,毒品,1110905,新北市蘆洲區,大廈(六層以上建築物),    ,    ,1,K(愷)他命(含液態),7.89
108,毒品,1110914,臺中市大甲區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.91
109,毒品,1110802,苗栗縣苗栗市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
110,毒品,1110813,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
110,毒品,1110813,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
111,毒品,1110801,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
112,毒品,1110725,新竹縣湖口鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
113,毒品,1110712,臺北市士林區,公寓(三至五層建築物),    ,    ,1,大麻（大麻花及大麻葉）,0
114,毒品,1110828,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),6.15
114,毒品,1110828,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,31.41
115,毒品,1110824,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.64
116,毒品,1110910,高雄市苓雅區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),10.1
117,毒品,1110826,臺南市將軍區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
118,毒品,1110718,高雄市三民區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
119,毒品,1110923,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.79
120,毒品,1110707,彰化縣大村鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
121,毒品,1110911,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.46
122,毒品,1110709,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
123,毒品,1110727,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.4
123,毒品,1110727,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.4
123,毒品,1110727,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.3
123,毒品,1110727,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.1
123,毒品,1110727,花蓮縣花蓮市,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.4
124,毒品,1110919,臺南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),0
124,毒品,1110919,臺南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),15.17
125,毒品,1110824,臺南市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
126,毒品,1110825,臺南市北區,大廈(六層以上建築物),    ,    ,1,安非他命,0
127,毒品,1110824,臺南市北區,大廈(六層以上建築物),    ,    ,1,安非他命,0
128,毒品,1110825,臺南市北區,大廈(六層以上建築物),    ,    ,1,安非他命,0
129,毒品,1110724,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
130,毒品,1110911,臺北市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.06
130,毒品,1110911,臺北市信義區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.2
131,毒品,1110916,宜蘭縣宜蘭市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.27
132,毒品,1110924,臺北市松山區,機場,    ,    ,1,安非他命,5.55
133,毒品,1110801,南投縣埔里鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
134,毒品,1110731,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
134,毒品,1110731,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
135,毒品,1110713,屏東縣長治鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
136,毒品,1110817,臺南市安南區,透天厝,    ,    ,1,安非他命,0
138,毒品,1110909,臺北市文山區,大廈(六層以上建築物),    ,    ,1,大麻（大麻花及大麻葉）,1.5
139,毒品,1110815,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
140,毒品,1110830,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0.91
141,毒品,1110824,臺北市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
142,毒品,1110901,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.18
143,毒品,1110825,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
144,毒品,1110919,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.5
145,毒品,1110813,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
146,毒品,1110813,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
147,毒品,1110728,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
148,毒品,1110826,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,30.94
149,毒品,1110911,桃園市蘆竹區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.25
150,毒品,1110811,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
151,毒品,1110914,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.4
152,毒品,1110918,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.47
152,毒品,1110918,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.05
153,毒品,1110914,新北市新莊區,大廈(六層以上建築物),    ,    ,1,安非他命,1
154,毒品,1110921,臺中市南區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),9.7
155,毒品,1110719,桃園市蘆竹區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
156,毒品,1110715,彰化縣北斗鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
157,毒品,1110730,雲林縣臺西鄉,空地(公、私用地),    ,    ,1,安非他命,0
158,毒品,1110723,臺南市南區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
159,毒品,1110813,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
160,毒品,1110908,嘉義縣新港鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.41
161,毒品,1110723,臺南市新化區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
162,毒品,1110704,臺中市北屯區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
163,毒品,1110901,高雄市湖內區,鐵皮屋,    ,    ,1,安非他命,0.52
164,毒品,1110713,高雄市燕巢區,普通住宅(一、二層樓),    ,房間（起居室）,1,安非他命,0
165,毒品,1110929,新北市萬里區,寺廟、道觀、佛堂、神壇,LINE,電腦網路,1,卡西酮,23.1
165,毒品,1110929,新北市萬里區,寺廟、道觀、佛堂、神壇,LINE,電腦網路,1,K(愷)他命(含液態),4.33
166,毒品,1110729,臺中市北區,公寓(三至五層建築物),    ,    ,1,嗎啡,0
167,毒品,1110824,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
168,毒品,1110815,新北市雙溪區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
169,毒品,1110826,雲林縣麥寮鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,1.61
170,毒品,1110724,新北市汐止區,獨立專門停車塔(場),    ,停車場,1,安非他命,0.41
171,毒品,1110709,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
172,毒品,1110807,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
173,毒品,1110903,屏東縣屏東市,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
174,毒品,1110928,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0.98
175,毒品,1110805,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
175,毒品,1110805,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
176,毒品,1110825,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
177,毒品,1110805,桃園市龜山區,公寓(三至五層建築物),    ,    ,1,海洛因,0
178,毒品,1110718,屏東縣新園鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
179,毒品,1110719,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,大麻（大麻花及大麻葉）,0
180,毒品,1110716,新北市板橋區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
181,毒品,1110915,臺中市南屯區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.2
182,毒品,1110929,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
183,毒品,1110825,桃園市龜山區,大廈(六層以上建築物),    ,    ,1,安非他命,0
184,毒品,1110926,新竹市東區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0.44
185,毒品,1110731,屏東縣萬丹鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
186,毒品,1110930,宜蘭縣冬山鄉,普通住宅(一、二層樓),    ,    ,2,甲基安非他命,0.21
187,毒品,1110907,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
188,毒品,1110814,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
189,毒品,1110715,臺南市歸仁區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
190,毒品,1110802,臺中市大肚區,透天厝,    ,    ,1,嗎啡,0
191,毒品,1110818,新竹市東區,旅社飯店客棧,    ,    ,1,安非他命,0
192,毒品,1110720,南投縣竹山鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
193,毒品,1110913,南投縣鹿谷鄉,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0.29
194,毒品,1110807,彰化縣員林市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
195,毒品,1110913,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.18
196,毒品,1110913,桃園市八德區,旅社飯店客棧,    ,    ,1,海洛因,0.44
197,毒品,1110710,高雄市橋頭區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
198,毒品,1110818,新北市板橋區,公寓(三至五層建築物),    ,    ,1,安非他命,0
199,毒品,1110719,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
200,毒品,1110720,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
201,毒品,1110916,高雄市三民區,大廈(六層以上建築物),    ,    ,1,墨西哥鼠尾草(Salvia divinorun),197.85
202,毒品,1110926,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.33
202,毒品,1110926,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0.86
203,毒品,1110828,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
204,毒品,1110828,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
205,毒品,1110929,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
206,毒品,1110829,臺北市萬華區,大廈(六層以上建築物),    ,    ,1,安非他命,0
207,毒品,1110809,高雄市小港區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
208,毒品,1110926,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),42.13
209,毒品,1110804,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,二甲氧基安非他命(DMA),0
210,毒品,1110831,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,1.13
211,毒品,1110714,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
211,毒品,1110714,苗栗縣頭份市,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
212,毒品,1110725,彰化縣和美鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
213,毒品,1110706,屏東縣林邊鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
214,毒品,1110827,新北市汐止區,跨河大橋,    ,    ,1,甲基安非他命,0
215,毒品,1110910,彰化縣和美鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,1.8
215,毒品,1110910,彰化縣和美鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,8.4
216,毒品,1110713,彰化縣伸港鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
216,毒品,1110713,彰化縣伸港鄉,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
216,毒品,1110713,彰化縣伸港鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
217,毒品,1110731,桃園市平鎮區,汽車旅館,    ,    ,1,安非他命,0
218,毒品,1110909,花蓮縣玉里鎮,空地(公、私用地),    ,    ,1,安非他命,1.6
219,毒品,1110729,嘉義縣太保市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
220,毒品,1110810,澎湖縣馬公市,大廈(六層以上建築物),    ,    ,1,安非他命,0
221,毒品,1110729,基隆市仁愛區,車站(捷運、高鐵、臺鐵車站除外),    ,    ,1,安非他命,0
221,毒品,1110729,基隆市仁愛區,車站(捷運、高鐵、臺鐵車站除外),    ,    ,1,甲基安非他命,0
222,毒品,1110822,臺中市西屯區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,18.45
223,毒品,1110912,臺中市大肚區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
224,毒品,1110925,新竹縣竹東鎮,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.15
225,毒品,1110830,臺中市太平區,獨立專門停車塔(場),Twitter,電腦網路,1,安非他命,4
226,毒品,1110809,新竹縣竹東鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0
227,毒品,1110805,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
228,毒品,1110704,新北市板橋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
229,毒品,1110707,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
230,毒品,1110712,屏東縣獅子鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
231,毒品,1110716,高雄市左營區,公寓(三至五層建築物),    ,    ,1,海洛因,0
232,毒品,1110716,臺南市新營區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
