no,type,oc_dt,oc_addr,oc_p1,oc_p2,oc_p3,proc_no,kind,weight_g
72,毒品,1110623,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,3.12
73,毒品,1110605,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.72
74,毒品,1110619,基隆市中正區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.1
75,毒品,1110418,基隆市中正區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
76,毒品,1110403,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
77,毒品,1110613,臺北市南港區,公寓(三至五層建築物),    ,    ,1,安非他命,6.31
77,毒品,1110613,臺北市南港區,公寓(三至五層建築物),    ,    ,1,K(愷)他命(含液態),0.25
78,毒品,1110503,高雄市鼓山區,網路咖啡館(店),    ,    ,1,安非他命,0.92
79,毒品,1110608,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
80,毒品,1110514,高雄市林園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
81,毒品,1110602,臺北市松山區,公路(省、縣、鄉、鎮道,其他,電腦網路,1,安非他命,0.82
82,毒品,1110428,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
82,毒品,1110428,臺中市北區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
83,毒品,1110526,彰化縣彰化市,菜(果)園,    ,    ,1,安非他命,0
83,毒品,1110526,彰化縣彰化市,菜(果)園,    ,    ,1,海洛因,0
84,毒品,1110510,彰化縣彰化市,普通住宅(一、二層樓),    ,    ,2,4-甲基甲基卡西酮(喵喵),99.22
85,毒品,1110614,新北市林口區,大廈(六層以上建築物),    ,    ,1,海洛因,107
86,毒品,1110404,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
87,毒品,1110416,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
87,毒品,1110416,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
88,毒品,1110625,新北市鶯歌區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.37
89,毒品,1110601,高雄市大寮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.24
90,毒品,1110419,臺中市北屯區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
90,毒品,1110419,臺中市北屯區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0
91,毒品,1110402,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
91,毒品,1110402,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基甲基安非他命,0
92,毒品,1110619,臺北市大同區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,1.07
92,毒品,1110619,臺北市大同區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,海洛因,4.63
93,毒品,1110625,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,1.88
94,毒品,1110615,新北市三重區,公寓(三至五層建築物),    ,    ,2,安非他命,23.09
95,毒品,1110627,雲林縣麥寮鄉,鐵皮屋,    ,房間（起居室）,2,安非他命,0.39
95,毒品,1110627,雲林縣麥寮鄉,鐵皮屋,    ,房間（起居室）,2,海洛因,2.37
95,毒品,1110627,雲林縣麥寮鄉,鐵皮屋,    ,房間（起居室）,2,安非他命,11.81
96,毒品,1110425,桃園市桃園區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
97,毒品,1110410,桃園市桃園區,公路(省、縣、鄉、鎮道,    ,    ,6,甲氧基甲基安非他命（MMA）,0
98,毒品,1110427,桃園市楊梅區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
99,毒品,1110404,桃園市八德區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
100,毒品,1110606,雲林縣虎尾鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.18
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,海洛因,6.36
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,海洛因,1.03
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,安非他命,1.17
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,嗎啡,0
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,K(愷)他命(含液態),0
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,安非他命,4.3
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,甲基安非他命,0
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,海洛因,0.61
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,第二級可待因及其製劑,0
101,毒品,1110601,臺北市信義區,大廈(六層以上建築物),    ,地下室,11,安非他命,4.38
102,毒品,1110529,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
103,毒品,1110613,嘉義縣水上鄉,汽車旅館,    ,    ,1,安非他命,1.23
104,毒品,1110531,臺中市豐原區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
105,毒品,1110515,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
106,毒品,1110514,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
107,毒品,1110517,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
108,毒品,1110530,臺北市信義區,公寓(三至五層建築物),    ,    ,1,安非他命,0
109,毒品,1110511,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
110,毒品,1110508,新竹市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
110,毒品,1110508,新竹市北區,普通住宅(一、二層樓),    ,    ,1,鴉片(阿片),0
111,毒品,1110416,臺北市內湖區,公寓(三至五層建築物),    ,    ,1,安非他命,1.81
112,毒品,1110401,雲林縣口湖鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
113,毒品,1110518,嘉義縣民雄鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
114,毒品,1110607,臺中市霧峰區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.62
115,毒品,1110509,臺中市大里區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
115,毒品,1110509,臺中市大里區,普通住宅(一、二層樓),    ,    ,1,嗎啡,0
116,毒品,1110510,臺中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
116,毒品,1110510,臺中市大里區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
117,毒品,1110519,臺南市中西區,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,0
118,毒品,1110523,臺中市神岡區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
118,毒品,1110523,臺中市神岡區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
119,毒品,1110408,臺中市太平區,公寓(三至五層建築物),    ,    ,1,海洛因,0
120,毒品,1110603,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0.6
121,毒品,1110507,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,安非他命,0
122,毒品,1110603,屏東縣東港鎮,醫療院所(門診中心),    ,    ,1,海洛因,0.4
123,毒品,1110408,屏東縣新園鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
124,毒品,1110621,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,15.78
125,毒品,1110524,宜蘭縣羅東鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
126,毒品,1110508,屏東縣林邊鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
127,毒品,1110529,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,24.91
128,毒品,1110401,桃園市新屋區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
129,毒品,1110622,臺北市南港區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
130,毒品,1110507,新竹市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
131,毒品,1110616,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.8
132,毒品,1110619,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,60.54
132,毒品,1110619,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),16.89
133,毒品,1110525,桃園市中壢區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
134,毒品,1110607,新北市中和區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,3
135,毒品,1110623,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.58
136,毒品,1110503,臺中市西屯區,汽車旅館,UThome聊天室,    ,1,甲基卡西酮,6.57
137,毒品,1110426,臺北市中山區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
138,毒品,1110528,新北市樹林區,公路(省、縣、鄉、鎮道,WeChat微信,電腦網路,1,K(愷)他命(含液態),0.1
139,毒品,1110519,臺北市南港區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
139,毒品,1110519,臺北市南港區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
140,毒品,1110607,桃園市中壢區,大廈(六層以上建築物),    ,    ,1,安非他命,0.43
141,毒品,1110501,高雄市前鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
142,毒品,1110413,屏東縣新埤鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
143,毒品,1110401,屏東縣來義鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
144,毒品,1110607,屏東縣潮州鎮,普通住宅(一、二層樓),    ,    ,1,海洛因,0.94
145,毒品,1110430,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
146,毒品,1110408,屏東縣潮州鎮,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
147,毒品,1110601,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,2,海洛因,30.84
147,毒品,1110601,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,2,安非他命,33.02
148,毒品,1110606,新北市五股區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0.76
149,毒品,1110609,新北市鶯歌區,公寓(三至五層建築物),    ,    ,1,安非他命,0.65
150,毒品,1110502,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,4.87
151,毒品,1110502,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,13.4
152,毒品,1110507,彰化縣伸港鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0
152,毒品,1110507,彰化縣伸港鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0
153,毒品,1110424,桃園市平鎮區,汽車旅館,    ,    ,1,安非他命,6.12
153,毒品,1110424,桃園市平鎮區,汽車旅館,    ,    ,1,K(愷)他命(含液態),3.37
154,毒品,1110416,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.72
155,毒品,1110421,桃園市平鎮區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,16.33
156,毒品,1110613,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
157,毒品,1110615,新北市新店區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,2.6
158,毒品,1110408,新北市新店區,公寓(三至五層建築物),    ,    ,1,安非他命,0
159,毒品,1110610,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,汽車上,1,甲基安非他命,0.37
160,毒品,1110409,基隆市安樂區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
161,毒品,1110605,新北市新莊區,公路(省、縣、鄉、鎮道,    ,    ,1,4-甲基甲基卡西酮(喵喵),0.1
162,毒品,1110415,臺北市北投區,公寓(三至五層建築物),    ,    ,1,安非他命,0
162,毒品,1110415,臺北市北投區,公寓(三至五層建築物),    ,    ,1,海洛因,0
163,毒品,1110617,臺南市北區,普通住宅(一、二層樓),    ,    ,1,安非他命,0.5
164,毒品,1110414,桃園市中壢區,汽車旅館,    ,    ,1,安非他命,0
165,毒品,1110618,新竹縣新埔鎮,普通住宅(一、二層樓),    ,    ,1,安非他命,0.35
166,毒品,1110405,桃園市龜山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
167,毒品,1110527,臺北市南港區,大廈(六層以上建築物),    ,    ,1,安非他命,0
168,毒品,1110501,臺北市中山區,普通住宅(一、二層樓),    ,    ,2,安非他命,8.01
169,毒品,1110618,臺北市中山區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,489.3
170,毒品,1110526,臺南市山上區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
171,毒品,1110625,屏東縣屏東市,汽車旅館,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",0
172,毒品,1110403,桃園市大溪區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
173,毒品,1110607,新竹縣橫山鄉,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.48
174,毒品,1110403,桃園市大溪區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
175,毒品,1110402,桃園市大溪區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
176,毒品,1110425,桃園市大溪區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
177,毒品,1110512,宜蘭縣礁溪鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0
178,毒品,1110630,臺南市永康區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,1.05
179,毒品,1110622,臺南市南區,海上,    ,船上,2,2-溴-4-甲基苯丙酮,1193430
180,毒品,1110619,新北市永和區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,甲基安非他命,1.1
181,毒品,1110610,高雄市湖內區,透天厝,    ,    ,1,安非他命,0
182,毒品,1110413,臺南市柳營區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
183,毒品,1110530,桃園市楊梅區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,2.7
184,毒品,1110625,高雄市六龜區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.29
185,毒品,1110629,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,8.08
186,毒品,1110625,新北市林口區,公寓(三至五層建築物),    ,    ,2,甲基安非他命,0
187,毒品,1110623,臺北市信義區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
188,毒品,1110420,桃園市新屋區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
189,毒品,1110410,臺北市松山區,公寓(三至五層建築物),    ,    ,1,安非他命,0
190,毒品,1110613,金門縣金寧鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,2.02
191,毒品,1110627,新北市三重區,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
192,毒品,1110622,臺北市大安區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.14
193,毒品,1110510,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
194,毒品,1110507,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
195,毒品,1110620,新北市板橋區,大廈(六層以上建築物),    ,    ,1,安非他命,0.85
196,毒品,1110511,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
197,毒品,1110401,基隆市中山區,公寓(三至五層建築物),    ,    ,1,甲基安非他命,0
198,毒品,1110626,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,K(愷)他命(含液態),279.28
198,毒品,1110626,高雄市鳳山區,公路(省、縣、鄉、鎮道,    ,    ,1,"MDMA（快樂丸、搖頭丸、3,4-亞甲基雙氧甲基安非他命）",178.07
199,毒品,1110514,新竹縣竹北市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
200,毒品,1110628,新北市蘆洲區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,1.64
201,毒品,1110629,新北市蘆洲區,公寓(三至五層建築物),    ,    ,1,安非他命,0
202,毒品,1110524,臺南市新營區,普通住宅(一、二層樓),    ,    ,1,海洛因,1.02
203,毒品,1110613,新竹縣新豐鄉,普通住宅(一、二層樓),    ,    ,1,安非他命,0.8
203,毒品,1110613,新竹縣新豐鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.53
203,毒品,1110613,新竹縣新豐鄉,普通住宅(一、二層樓),    ,    ,1,海洛因,0.5
204,毒品,1110604,基隆市仁愛區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.37
205,毒品,1110427,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
206,毒品,1110421,彰化縣彰化市,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
207,毒品,1110416,桃園市八德區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
208,毒品,1110608,新北市瑞芳區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
209,毒品,1110507,臺東縣臺東市,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
210,毒品,1110419,臺中市北區,大廈(六層以上建築物),    ,    ,1,安非他命,0
211,毒品,1110627,臺北市萬華區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0.18
212,毒品,1110526,新北市中和區,大廈(六層以上建築物),    ,    ,1,甲基安非他命,0
213,毒品,1110607,臺南市下營區,便利商店,    ,    ,1,安非他命,1
213,毒品,1110607,臺南市下營區,便利商店,    ,    ,1,安非他命,3.6
213,毒品,1110607,臺南市下營區,便利商店,    ,    ,1,安非他命,1.79
214,毒品,1110608,嘉義市西區,普通住宅(一、二層樓),    ,    ,1,海洛因,2.1
214,毒品,1110608,嘉義市西區,普通住宅(一、二層樓),    ,    ,1,安非他命,76.4
214,毒品,1110608,嘉義市西區,普通住宅(一、二層樓),    ,    ,1,大麻（大麻花及大麻葉）,0.5
215,毒品,1110616,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,K(愷)他命(含液態),37.56
216,毒品,1110426,嘉義市西區,公路(省、縣、鄉、鎮道,    ,街道馬路,1,安非他命,0
217,毒品,1110517,臺北市萬華區,普通住宅(一、二層樓),    ,    ,1,安非他命,0
218,毒品,1110427,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.22
219,毒品,1110502,桃園市龜山區,普通住宅(一、二層樓),    ,    ,1,海洛因,0
220,毒品,1110612,宜蘭縣員山鄉,普通住宅(一、二層樓),    ,    ,1,甲基安非他命,0.01
221,毒品,1110430,屏東縣潮州鎮,公路(省、縣、鄉、鎮道,    ,    ,1,甲基安非他命,0
222,毒品,1110505,臺中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
222,毒品,1110505,臺中市中區,公路(省、縣、鄉、鎮道,    ,    ,1,海洛因,0
223,毒品,1110509,臺南市六甲區,汽車旅館,    ,    ,2,安非他命,0
224,毒品,1110624,臺中市后里區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,9.86
225,毒品,1110629,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,K(愷)他命(含液態),59.1
225,毒品,1110629,嘉義市西區,公路(省、縣、鄉、鎮道,    ,巷口(路口),1,卡西酮,458.5
226,毒品,1110603,嘉義市西區,旅社飯店客棧,    ,房間（起居室）,1,安非他命,0
227,毒品,1110421,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
228,毒品,1110604,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,2.5
229,毒品,1110416,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
230,毒品,1110420,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
231,毒品,1110407,雲林縣斗六市,普通住宅(一、二層樓),    ,    ,1,安非他命,0
232,毒品,1110403,桃園市中壢區,公路(省、縣、鄉、鎮道,    ,    ,1,安非他命,0
